172.20.1.164,172.20.2.148,172.20.2.151,172.20.1.170,172.20.2.149,172.20.1.165,172.20.1.171,172.20.2.152,172.20.1.166,172.20.1.172,172.20.2.153,172.20.1.168,172.20.2.154,172.20.1.173,172.20.1.167,172.20.2.150,172.20.2.155,172.20.1.169,label,target
73.0,60.0,95.0,356.0,178.0,163.0,230.0,182.0,47.0,1792.0,1042.0,52.0,389.0,410.0,166.0,160.0,156.0,87.0,0,
68.0,76.0,97.0,369.0,218.0,126.0,224.0,236.0,48.0,2049.0,1081.0,48.0,416.0,418.0,166.0,183.0,156.0,58.0,0,
87.0,80.0,110.0,352.0,167.0,178.0,223.0,223.0,29.0,2117.0,1038.0,64.0,436.0,442.0,188.0,180.0,176.0,76.0,0,
87.0,77.0,100.0,332.0,206.0,161.0,251.0,247.0,58.0,2098.0,1062.0,42.0,419.0,397.0,157.0,169.0,150.0,92.0,0,
67.0,86.0,96.0,345.0,133.0,108.0,183.0,202.0,61.0,1947.0,964.0,56.0,426.0,404.0,180.0,175.0,173.0,76.0,0,
76.0,86.0,90.0,315.0,142.0,115.0,222.0,222.0,38.0,1933.0,929.0,40.0,364.0,329.0,152.0,164.0,160.0,74.0,0,
73.0,71.0,101.0,334.0,131.0,150.0,202.0,209.0,67.0,1861.0,1001.0,51.0,386.0,374.0,170.0,154.0,149.0,66.0,0,
105.0,69.0,100.0,293.0,144.0,160.0,202.0,206.0,41.0,1735.0,972.0,64.0,358.0,382.0,175.0,140.0,140.0,69.0,0,
58.0,82.0,105.0,267.0,150.0,129.0,188.0,203.0,40.0,1577.0,1048.0,34.0,446.0,320.0,132.0,157.0,167.0,63.0,0,
58.0,78.0,86.0,358.0,161.0,106.0,181.0,244.0,42.0,2136.0,1029.0,44.0,409.0,416.0,186.0,171.0,177.0,63.0,0,
71.0,68.0,94.0,360.0,157.0,139.0,273.0,202.0,72.0,2027.0,1076.0,36.0,415.0,433.0,177.0,174.0,167.0,92.0,0,
69.0,84.0,118.0,362.0,187.0,112.0,240.0,234.0,49.0,2038.0,1144.0,38.0,409.0,438.0,193.0,170.0,157.0,101.0,0,
78.0,75.0,123.0,359.0,173.0,146.0,220.0,243.0,56.0,2156.0,1046.0,53.0,449.0,425.0,182.0,172.0,172.0,63.0,0,
80.0,99.0,108.0,367.0,156.0,183.0,244.0,236.0,60.0,2130.0,1048.0,42.0,428.0,437.0,180.0,185.0,172.0,78.0,0,
92.0,68.0,99.0,390.0,192.0,152.0,238.0,240.0,59.0,2136.0,1245.0,50.0,410.0,479.0,200.0,200.0,186.0,76.0,0,
96.0,71.0,84.0,364.0,110.0,165.0,265.0,206.0,67.0,1994.0,1187.0,39.0,414.0,446.0,184.0,186.0,180.0,75.0,0,
79.0,76.0,96.0,393.0,212.0,178.0,228.0,218.0,58.0,1996.0,1126.0,39.0,411.0,470.0,200.0,161.0,178.0,89.0,0,
88.0,88.0,118.0,327.0,148.0,122.0,234.0,214.0,38.0,1963.0,1005.0,35.0,419.0,470.0,181.0,155.0,162.0,70.0,0,
74.0,80.0,102.0,354.0,188.0,122.0,216.0,240.0,45.0,2092.0,991.0,57.0,435.0,412.0,169.0,168.0,151.0,82.0,0,
84.0,78.0,102.0,347.0,211.0,170.0,231.0,209.0,56.0,2081.0,1080.0,56.0,426.0,441.0,167.0,176.0,152.0,83.0,0,
74.0,78.0,92.0,362.0,211.0,121.0,239.0,244.0,69.0,2084.0,1084.0,50.0,423.0,426.0,175.0,157.0,150.0,83.0,0,
90.0,66.0,105.0,380.0,226.0,199.0,223.0,247.0,60.0,2243.0,1060.0,61.0,463.0,447.0,173.0,177.0,170.0,71.0,0,
83.0,103.0,121.0,384.0,204.0,141.0,264.0,244.0,53.0,2386.0,1184.0,65.0,501.0,466.0,208.0,198.0,170.0,87.0,0,
83.0,76.0,101.0,370.0,160.0,157.0,195.0,258.0,64.0,2145.0,971.0,50.0,415.0,397.0,208.0,168.0,156.0,86.0,0,
92.0,104.0,123.0,374.0,161.0,176.0,228.0,229.0,64.0,2319.0,1149.0,51.0,487.0,433.0,176.0,198.0,168.0,83.0,0,
83.0,96.0,116.0,357.0,188.0,192.0,226.0,262.0,51.0,2218.0,1048.0,64.0,459.0,412.0,172.0,172.0,169.0,95.0,0,
89.0,83.0,107.0,401.0,188.0,172.0,260.0,244.0,69.0,2459.0,1127.0,59.0,478.0,447.0,179.0,189.0,181.0,89.0,0,
100.0,79.0,121.0,390.0,115.0,154.0,234.0,233.0,64.0,2131.0,1092.0,48.0,421.0,442.0,200.0,172.0,174.0,75.0,0,
90.0,84.0,107.0,390.0,152.0,189.0,189.0,256.0,48.0,2135.0,1112.0,57.0,443.0,458.0,204.0,168.0,174.0,87.0,0,
90.0,99.0,128.0,352.0,215.0,158.0,189.0,221.0,44.0,2136.0,1166.0,65.0,476.0,427.0,178.0,204.0,175.0,92.0,0,
92.0,87.0,101.0,376.0,137.0,90.0,207.0,247.0,54.0,2245.0,1096.0,65.0,469.0,452.0,190.0,185.0,171.0,82.0,0,
86.0,87.0,123.0,390.0,137.0,194.0,249.0,251.0,58.0,2309.0,1097.0,59.0,501.0,445.0,186.0,194.0,167.0,83.0,0,
88.0,90.0,123.0,351.0,212.0,125.0,206.0,261.0,70.0,2313.0,929.0,48.0,472.0,391.0,182.0,182.0,153.0,71.0,0,
82.0,92.0,109.0,384.0,222.0,172.0,227.0,278.0,57.0,2443.0,1069.0,52.0,481.0,414.0,183.0,180.0,168.0,94.0,0,
89.0,96.0,96.0,363.0,190.0,172.0,254.0,267.0,56.0,2184.0,1084.0,53.0,439.0,432.0,201.0,189.0,137.0,73.0,0,
98.0,95.0,104.0,374.0,207.0,155.0,244.0,255.0,62.0,2183.0,1162.0,58.0,461.0,440.0,186.0,180.0,177.0,71.0,0,
79.0,95.0,102.0,388.0,168.0,185.0,214.0,246.0,54.0,2366.0,1056.0,55.0,468.0,451.0,196.0,178.0,168.0,71.0,0,
106.0,95.0,130.0,400.0,137.0,161.0,253.0,280.0,57.0,2449.0,1192.0,48.0,520.0,479.0,190.0,184.0,168.0,102.0,0,
82.0,102.0,119.0,357.0,145.0,134.0,201.0,232.0,34.0,2315.0,1090.0,55.0,500.0,447.0,175.0,179.0,169.0,80.0,0,
89.0,105.0,95.0,367.0,145.0,178.0,261.0,253.0,53.0,2259.0,1050.0,71.0,436.0,398.0,163.0,170.0,173.0,96.0,0,
82.0,100.0,100.0,398.0,219.0,201.0,233.0,268.0,58.0,2420.0,1164.0,49.0,502.0,481.0,204.0,199.0,164.0,85.0,0,
84.0,82.0,108.0,396.0,188.0,176.0,247.0,291.0,45.0,2711.0,1156.0,56.0,536.0,466.0,197.0,204.0,190.0,95.0,0,
92.0,94.0,124.0,387.0,241.0,192.0,248.0,260.0,62.0,2531.0,1081.0,63.0,509.0,446.0,184.0,199.0,172.0,74.0,0,
86.0,85.0,119.0,383.0,217.0,172.0,233.0,276.0,62.0,2482.0,1099.0,44.0,490.0,446.0,187.0,205.0,173.0,70.0,0,
83.0,85.0,124.0,385.0,141.0,167.0,221.0,276.0,57.0,2482.0,1070.0,44.0,535.0,454.0,191.0,205.0,186.0,78.0,0,
99.0,105.0,124.0,388.0,161.0,157.0,221.0,262.0,47.0,2505.0,1093.0,49.0,539.0,451.0,183.0,201.0,169.0,82.0,0,
90.0,73.0,102.0,368.0,204.0,130.0,235.0,269.0,45.0,2417.0,1070.0,60.0,483.0,402.0,175.0,190.0,142.0,88.0,0,
72.0,98.0,94.0,368.0,164.0,134.0,211.0,228.0,50.0,2552.0,1037.0,46.0,520.0,405.0,186.0,180.0,168.0,67.0,0,
79.0,100.0,109.0,350.0,152.0,149.0,191.0,310.0,47.0,2548.0,996.0,43.0,495.0,388.0,175.0,173.0,173.0,90.0,0,
82.0,100.0,123.0,383.0,184.0,147.0,222.0,271.0,64.0,2805.0,980.0,64.0,567.0,401.0,187.0,218.0,193.0,82.0,0,
66.0,107.0,103.0,422.0,184.0,207.0,235.0,271.0,56.0,2805.0,1074.0,51.0,582.0,431.0,187.0,216.0,170.0,81.0,0,
76.0,86.0,129.0,407.0,214.0,194.0,233.0,277.0,58.0,2719.0,1154.0,69.0,535.0,468.0,193.0,206.0,184.0,87.0,0,
94.0,93.0,129.0,425.0,153.0,137.0,251.0,285.0,58.0,2836.0,1151.0,45.0,581.0,451.0,195.0,212.0,187.0,80.0,0,
81.0,83.0,117.0,402.0,234.0,174.0,233.0,323.0,37.0,2811.0,1074.0,45.0,533.0,454.0,198.0,195.0,173.0,72.0,0,
78.0,89.0,112.0,402.0,156.0,131.0,247.0,251.0,44.0,2646.0,1210.0,51.0,539.0,465.0,196.0,210.0,192.0,77.0,0,
93.0,83.0,133.0,406.0,246.0,131.0,257.0,333.0,49.0,2705.0,1119.0,51.0,516.0,466.0,197.0,201.0,195.0,90.0,0,
63.0,88.0,111.0,416.0,212.0,131.0,267.0,269.0,54.0,2702.0,1216.0,44.0,570.0,481.0,197.0,212.0,199.0,79.0,0,
63.0,105.0,116.0,412.0,215.0,219.0,212.0,269.0,61.0,2661.0,1128.0,60.0,516.0,491.0,209.0,179.0,183.0,85.0,0,
78.0,92.0,126.0,424.0,143.0,156.0,248.0,265.0,54.0,2881.0,1182.0,39.0,575.0,457.0,209.0,225.0,201.0,69.0,0,
90.0,96.0,127.0,400.0,233.0,117.0,250.0,298.0,60.0,2668.0,1195.0,31.0,559.0,459.0,203.0,207.0,205.0,86.0,0,
77.0,91.0,127.0,394.0,212.0,122.0,228.0,308.0,51.0,3046.0,1071.0,53.0,598.0,434.0,212.0,200.0,204.0,67.0,0,
89.0,93.0,120.0,409.0,158.0,137.0,219.0,276.0,54.0,2678.0,1078.0,46.0,537.0,462.0,202.0,213.0,190.0,68.0,0,
84.0,85.0,113.0,430.0,158.0,137.0,233.0,330.0,44.0,2893.0,1110.0,44.0,555.0,456.0,200.0,197.0,194.0,87.0,0,
87.0,88.0,138.0,420.0,210.0,133.0,213.0,276.0,55.0,3014.0,1013.0,54.0,555.0,443.0,199.0,203.0,204.0,92.0,0,
74.0,106.0,132.0,387.0,213.0,163.0,212.0,341.0,71.0,3015.0,969.0,64.0,548.0,447.0,208.0,205.0,185.0,82.0,0,
68.0,95.0,132.0,423.0,205.0,202.0,245.0,327.0,50.0,3075.0,1092.0,65.0,600.0,439.0,200.0,205.0,190.0,86.0,0,
83.0,97.0,119.0,413.0,202.0,139.0,234.0,313.0,55.0,2822.0,1080.0,60.0,518.0,461.0,198.0,192.0,184.0,86.0,0,
88.0,97.0,126.0,399.0,172.0,126.0,206.0,296.0,64.0,2819.0,1097.0,51.0,556.0,440.0,214.0,198.0,184.0,72.0,0,
94.0,114.0,142.0,418.0,248.0,155.0,226.0,319.0,41.0,2950.0,1033.0,59.0,589.0,440.0,190.0,209.0,180.0,100.0,0,
88.0,99.0,136.0,434.0,206.0,219.0,221.0,346.0,45.0,3062.0,1115.0,44.0,583.0,466.0,193.0,221.0,204.0,90.0,0,
76.0,103.0,118.0,412.0,213.0,178.0,247.0,285.0,73.0,2931.0,1082.0,55.0,586.0,450.0,205.0,193.0,186.0,89.0,0,
88.0,91.0,108.0,385.0,160.0,177.0,205.0,327.0,57.0,2830.0,1085.0,48.0,570.0,432.0,208.0,218.0,171.0,82.0,0,
79.0,91.0,134.0,402.0,207.0,178.0,256.0,282.0,69.0,2580.0,1069.0,57.0,537.0,440.0,193.0,209.0,177.0,75.0,0,
101.0,91.0,129.0,398.0,206.0,182.0,247.0,319.0,49.0,2786.0,1056.0,44.0,536.0,415.0,180.0,202.0,204.0,92.0,0,
93.0,100.0,131.0,392.0,170.0,158.0,242.0,278.0,51.0,2598.0,1048.0,61.0,523.0,435.0,182.0,199.0,192.0,71.0,0,
90.0,94.0,131.0,419.0,223.0,167.0,262.0,319.0,48.0,2947.0,1042.0,36.0,576.0,463.0,182.0,207.0,194.0,94.0,0,
71.0,96.0,140.0,432.0,214.0,149.0,226.0,314.0,49.0,3012.0,1163.0,58.0,598.0,467.0,190.0,223.0,215.0,93.0,0,
84.0,102.0,150.0,446.0,244.0,116.0,269.0,292.0,62.0,2737.0,1230.0,70.0,553.0,500.0,208.0,206.0,198.0,99.0,0,
76.0,110.0,150.0,423.0,215.0,221.0,229.0,328.0,59.0,3158.0,1115.0,66.0,606.0,465.0,210.0,226.0,215.0,95.0,0,
86.0,103.0,143.0,423.0,171.0,197.0,242.0,294.0,59.0,2902.0,1134.0,54.0,614.0,496.0,229.0,226.0,180.0,73.0,0,
89.0,97.0,135.0,441.0,195.0,176.0,252.0,359.0,58.0,3238.0,1232.0,38.0,626.0,484.0,230.0,230.0,214.0,97.0,0,
93.0,96.0,145.0,400.0,225.0,180.0,247.0,327.0,59.0,3078.0,1114.0,38.0,602.0,440.0,200.0,219.0,197.0,76.0,0,
93.0,113.0,127.0,416.0,207.0,175.0,247.0,341.0,57.0,3087.0,1031.0,71.0,572.0,424.0,194.0,204.0,196.0,85.0,0,
92.0,101.0,124.0,402.0,145.0,163.0,218.0,297.0,70.0,3046.0,1038.0,45.0,620.0,445.0,209.0,212.0,210.0,82.0,0,
93.0,108.0,138.0,370.0,192.0,181.0,269.0,305.0,65.0,2815.0,1078.0,50.0,563.0,424.0,199.0,204.0,183.0,96.0,0,
81.0,101.0,125.0,418.0,181.0,134.0,269.0,345.0,58.0,3201.0,1174.0,48.0,627.0,495.0,213.0,227.0,201.0,71.0,0,
93.0,87.0,135.0,437.0,272.0,215.0,252.0,308.0,46.0,3192.0,1075.0,45.0,643.0,448.0,216.0,217.0,180.0,82.0,0,
85.0,96.0,143.0,459.0,209.0,198.0,276.0,303.0,47.0,2830.0,1075.0,53.0,588.0,448.0,237.0,212.0,189.0,105.0,0,
98.0,99.0,138.0,423.0,251.0,185.0,242.0,330.0,51.0,3137.0,1097.0,51.0,626.0,447.0,196.0,215.0,198.0,80.0,0,
75.0,108.0,138.0,441.0,260.0,187.0,258.0,320.0,50.0,3129.0,1076.0,46.0,604.0,441.0,205.0,218.0,200.0,86.0,0,
96.0,92.0,132.0,400.0,162.0,111.0,213.0,317.0,68.0,3061.0,1017.0,58.0,594.0,417.0,188.0,193.0,187.0,65.0,0,
93.0,96.0,113.0,422.0,274.0,156.0,251.0,285.0,40.0,2903.0,1101.0,44.0,548.0,438.0,198.0,221.0,195.0,65.0,0,
79.0,84.0,123.0,367.0,136.0,125.0,216.0,307.0,46.0,2772.0,1092.0,58.0,558.0,456.0,196.0,192.0,162.0,78.0,0,
108.0,102.0,135.0,401.0,260.0,182.0,237.0,284.0,51.0,2702.0,1156.0,49.0,551.0,446.0,188.0,196.0,167.0,91.0,0,
81.0,94.0,138.0,410.0,243.0,219.0,225.0,322.0,51.0,3050.0,1152.0,49.0,582.0,465.0,210.0,206.0,191.0,104.0,0,
87.0,98.0,123.0,401.0,205.0,110.0,235.0,271.0,39.0,2806.0,1100.0,50.0,590.0,455.0,197.0,223.0,193.0,80.0,0,
77.0,92.0,108.0,424.0,195.0,236.0,227.0,271.0,56.0,2806.0,1019.0,48.0,572.0,455.0,193.0,202.0,190.0,89.0,0,
101.0,94.0,121.0,412.0,189.0,122.0,201.0,295.0,31.0,2739.0,1113.0,67.0,568.0,482.0,211.0,194.0,194.0,74.0,0,
82.0,76.0,124.0,398.0,264.0,228.0,201.0,274.0,51.0,2905.0,1003.0,54.0,504.0,458.0,205.0,177.0,160.0,72.0,0,
74.0,88.0,119.0,384.0,214.0,168.0,215.0,272.0,49.0,2848.0,969.0,55.0,587.0,423.0,194.0,211.0,191.0,89.0,0,
100.0,87.0,128.0,401.0,205.0,164.0,248.0,319.0,56.0,2834.0,1127.0,58.0,549.0,457.0,196.0,199.0,194.0,82.0,0,
54.0,75.0,134.0,401.0,244.0,164.0,271.0,310.0,57.0,2816.0,1134.0,47.0,565.0,459.0,196.0,202.0,188.0,96.0,0,
97.0,82.0,109.0,363.0,97.0,103.0,175.0,281.0,64.0,2403.0,1047.0,49.0,505.0,424.0,195.0,196.0,159.0,92.0,0,
92.0,70.0,135.0,398.0,234.0,181.0,277.0,309.0,52.0,2788.0,1144.0,55.0,539.0,458.0,176.0,196.0,184.0,93.0,0,
93.0,70.0,145.0,421.0,167.0,114.0,196.0,305.0,42.0,2788.0,1143.0,66.0,555.0,469.0,199.0,207.0,201.0,85.0,0,
80.0,90.0,134.0,388.0,249.0,175.0,235.0,292.0,68.0,2571.0,1073.0,60.0,501.0,385.0,185.0,195.0,202.0,70.0,0,
73.0,77.0,111.0,388.0,253.0,206.0,247.0,305.0,57.0,2571.0,1073.0,44.0,501.0,385.0,211.0,197.0,197.0,70.0,0,
103.0,76.0,112.0,392.0,109.0,120.0,205.0,266.0,42.0,2509.0,1105.0,43.0,531.0,462.0,196.0,212.0,183.0,63.0,0,
61.0,78.0,106.0,413.0,109.0,178.0,205.0,287.0,42.0,2529.0,1164.0,43.0,523.0,442.0,206.0,206.0,198.0,104.0,0,
102.0,85.0,107.0,413.0,210.0,135.0,191.0,272.0,50.0,2421.0,1209.0,39.0,510.0,499.0,221.0,201.0,176.0,80.0,0,
102.0,91.0,88.0,348.0,97.0,123.0,255.0,233.0,47.0,2385.0,1049.0,56.0,480.0,446.0,170.0,180.0,156.0,75.0,0,
91.0,82.0,88.0,392.0,259.0,123.0,241.0,233.0,55.0,2567.0,1044.0,46.0,489.0,410.0,167.0,165.0,189.0,95.0,0,
89.0,90.0,105.0,350.0,123.0,118.0,254.0,220.0,48.0,2404.0,1034.0,71.0,511.0,441.0,207.0,165.0,158.0,58.0,0,
85.0,92.0,105.0,415.0,123.0,173.0,271.0,220.0,47.0,2519.0,1216.0,55.0,510.0,483.0,179.0,184.0,158.0,110.0,0,
91.0,78.0,90.0,404.0,123.0,221.0,193.0,233.0,30.0,2218.0,1112.0,68.0,468.0,458.0,196.0,179.0,180.0,68.0,0,
86.0,79.0,114.0,408.0,217.0,221.0,193.0,259.0,65.0,2401.0,1170.0,61.0,515.0,439.0,191.0,185.0,178.0,86.0,0,
93.0,80.0,115.0,380.0,127.0,127.0,203.0,266.0,44.0,2258.0,1177.0,49.0,479.0,463.0,184.0,192.0,154.0,91.0,0,
86.0,82.0,123.0,354.0,185.0,182.0,243.0,260.0,37.0,2209.0,1087.0,62.0,433.0,444.0,170.0,180.0,161.0,91.0,0,
73.0,92.0,123.0,398.0,161.0,193.0,255.0,210.0,48.0,2260.0,1131.0,59.0,457.0,447.0,199.0,189.0,161.0,90.0,0,
89.0,67.0,91.0,357.0,163.0,128.0,219.0,260.0,63.0,2129.0,1036.0,48.0,442.0,437.0,192.0,185.0,182.0,75.0,0,
59.0,83.0,106.0,346.0,242.0,182.0,254.0,231.0,42.0,2044.0,957.0,62.0,390.0,411.0,161.0,179.0,154.0,78.0,0,
59.0,86.0,101.0,366.0,101.0,127.0,235.0,225.0,52.0,2156.0,957.0,69.0,439.0,468.0,207.0,172.0,179.0,83.0,0,
77.0,70.0,112.0,328.0,194.0,127.0,262.0,250.0,56.0,2061.0,1009.0,56.0,437.0,409.0,183.0,171.0,154.0,72.0,0,
72.0,76.0,90.0,365.0,175.0,137.0,235.0,191.0,56.0,1733.0,1125.0,44.0,372.0,464.0,178.0,149.0,152.0,75.0,0,
82.0,84.0,97.0,330.0,156.0,163.0,229.0,204.0,41.0,1966.0,980.0,27.0,419.0,393.0,162.0,173.0,157.0,72.0,0,
84.0,82.0,106.0,334.0,113.0,98.0,222.0,169.0,57.0,1797.0,932.0,50.0,375.0,393.0,156.0,160.0,141.0,78.0,0,
80.0,76.0,106.0,337.0,181.0,149.0,212.0,235.0,36.0,2005.0,1064.0,50.0,428.0,417.0,156.0,171.0,165.0,77.0,0,
83.0,83.0,73.0,309.0,212.0,176.0,211.0,175.0,58.0,1664.0,930.0,57.0,366.0,348.0,149.0,146.0,153.0,69.0,0,
79.0,88.0,90.0,314.0,156.0,86.0,230.0,197.0,49.0,1943.0,964.0,60.0,396.0,375.0,187.0,172.0,152.0,77.0,0,
78.0,75.0,93.0,318.0,93.0,142.0,211.0,211.0,60.0,1871.0,965.0,54.0,372.0,384.0,163.0,155.0,159.0,67.0,0,
92.0,87.0,95.0,339.0,163.0,123.0,210.0,223.0,58.0,1872.0,970.0,46.0,419.0,384.0,169.0,155.0,165.0,74.0,0,
55.0,65.0,89.0,293.0,186.0,140.0,190.0,210.0,72.0,1741.0,846.0,63.0,387.0,341.0,157.0,164.0,148.0,89.0,0,
63.0,69.0,105.0,306.0,108.0,107.0,176.0,183.0,50.0,1690.0,892.0,39.0,371.0,360.0,151.0,161.0,151.0,71.0,0,
59.0,72.0,99.0,307.0,185.0,178.0,238.0,205.0,62.0,1715.0,974.0,54.0,354.0,403.0,155.0,148.0,158.0,68.0,0,
79.0,73.0,67.0,307.0,157.0,113.0,186.0,148.0,62.0,1477.0,739.0,47.0,240.0,343.0,162.0,105.0,113.0,72.0,0,
87.0,82.0,89.0,292.0,133.0,88.0,200.0,162.0,60.0,1565.0,943.0,52.0,337.0,379.0,164.0,150.0,113.0,94.0,0,
82.0,71.0,62.0,258.0,148.0,111.0,205.0,183.0,52.0,1258.0,849.0,47.0,251.0,322.0,135.0,124.0,127.0,67.0,0,
71.0,74.0,84.0,286.0,122.0,95.0,182.0,161.0,52.0,1370.0,912.0,37.0,305.0,372.0,168.0,138.0,139.0,62.0,0,
94.0,52.0,64.0,276.0,139.0,95.0,182.0,143.0,45.0,1052.0,820.0,67.0,221.0,357.0,139.0,101.0,102.0,79.0,0,
68.0,53.0,63.0,272.0,102.0,114.0,192.0,117.0,42.0,925.0,883.0,49.0,206.0,383.0,152.0,111.0,114.0,93.0,0,
75.0,53.0,67.0,223.0,156.0,88.0,208.0,100.0,46.0,921.0,817.0,43.0,213.0,305.0,115.0,115.0,92.0,93.0,0,
67.0,30.0,63.0,240.0,116.0,157.0,195.0,100.0,60.0,915.0,636.0,49.0,164.0,286.0,126.0,77.0,101.0,82.0,0,
70.0,54.0,65.0,261.0,101.0,159.0,155.0,104.0,46.0,892.0,811.0,38.0,222.0,332.0,131.0,119.0,121.0,70.0,0,
73.0,44.0,64.0,186.0,103.0,59.0,190.0,92.0,35.0,745.0,905.0,48.0,195.0,306.0,117.0,96.0,98.0,57.0,0,
71.0,55.0,61.0,237.0,102.0,113.0,179.0,76.0,36.0,521.0,875.0,48.0,144.0,306.0,141.0,104.0,102.0,87.0,0,
71.0,47.0,48.0,181.0,103.0,44.0,116.0,78.0,52.0,479.0,708.0,40.0,166.0,244.0,83.0,84.0,108.0,29.0,0,
58.0,49.0,64.0,156.0,71.0,44.0,171.0,82.0,51.0,523.0,620.0,39.0,151.0,222.0,110.0,89.0,94.0,79.0,0,
77.0,44.0,38.0,196.0,57.0,56.0,140.0,62.0,56.0,450.0,762.0,46.0,131.0,302.0,98.0,95.0,96.0,47.0,0,
84.0,38.0,53.0,176.0,51.0,87.0,168.0,71.0,45.0,432.0,673.0,65.0,127.0,244.0,113.0,77.0,75.0,67.0,0,
74.0,52.0,57.0,153.0,113.0,81.0,143.0,56.0,44.0,370.0,596.0,58.0,116.0,239.0,101.0,58.0,92.0,68.0,0,
58.0,24.0,61.0,150.0,90.0,74.0,158.0,56.0,52.0,300.0,644.0,56.0,109.0,238.0,98.0,69.0,69.0,66.0,0,
73.0,35.0,30.0,142.0,72.0,62.0,143.0,37.0,54.0,181.0,568.0,47.0,83.0,217.0,96.0,71.0,69.0,62.0,0,
58.0,37.0,49.0,116.0,69.0,75.0,90.0,83.0,61.0,296.0,376.0,67.0,73.0,152.0,75.0,61.0,89.0,67.0,0,
60.0,47.0,49.0,124.0,64.0,75.0,110.0,51.0,40.0,200.0,343.0,31.0,88.0,222.0,75.0,51.0,64.0,72.0,0,
62.0,29.0,42.0,111.0,102.0,53.0,96.0,47.0,52.0,251.0,301.0,79.0,61.0,145.0,76.0,53.0,60.0,38.0,0,
37.0,51.0,43.0,90.0,61.0,53.0,74.0,50.0,46.0,281.0,149.0,43.0,94.0,98.0,61.0,43.0,55.0,47.0,0,
39.0,45.0,39.0,67.0,38.0,69.0,79.0,52.0,46.0,276.0,145.0,42.0,65.0,101.0,52.0,41.0,47.0,41.0,0,
43.0,52.0,53.0,62.0,31.0,61.0,40.0,56.0,46.0,277.0,24.0,62.0,68.0,55.0,52.0,50.0,46.0,35.0,0,
31.0,30.0,49.0,46.0,31.0,52.0,47.0,39.0,52.0,76.0,37.0,44.0,35.0,38.0,37.0,38.0,26.0,48.0,0,
58.0,49.0,48.0,46.0,33.0,49.0,52.0,30.0,45.0,67.0,46.0,37.0,37.0,39.0,29.0,40.0,40.0,35.0,0,
50.0,34.0,33.0,35.0,33.0,61.0,40.0,42.0,45.0,90.0,43.0,54.0,29.0,44.0,44.0,28.0,54.0,41.0,0,
42.0,48.0,42.0,59.0,35.0,31.0,61.0,39.0,43.0,62.0,42.0,47.0,34.0,65.0,44.0,33.0,57.0,37.0,0,
36.0,63.0,40.0,57.0,47.0,39.0,32.0,37.0,59.0,28.0,43.0,53.0,36.0,37.0,27.0,30.0,29.0,45.0,0,
42.0,44.0,26.0,52.0,39.0,37.0,48.0,52.0,47.0,228.0,38.0,63.0,65.0,47.0,34.0,35.0,62.0,37.0,0,
52.0,50.0,47.0,62.0,51.0,50.0,37.0,43.0,35.0,224.0,35.0,27.0,91.0,56.0,56.0,43.0,45.0,47.0,0,
37.0,41.0,45.0,65.0,41.0,63.0,87.0,51.0,34.0,182.0,99.0,27.0,67.0,69.0,37.0,46.0,45.0,47.0,0,
53.0,30.0,37.0,84.0,30.0,53.0,84.0,60.0,35.0,275.0,166.0,40.0,84.0,86.0,73.0,58.0,55.0,60.0,0,
34.0,57.0,52.0,78.0,37.0,43.0,79.0,58.0,59.0,173.0,236.0,33.0,70.0,123.0,48.0,54.0,53.0,37.0,0,
53.0,58.0,36.0,96.0,42.0,65.0,104.0,54.0,45.0,192.0,333.0,48.0,58.0,130.0,82.0,41.0,71.0,40.0,0,
40.0,55.0,59.0,106.0,75.0,75.0,89.0,50.0,34.0,196.0,352.0,46.0,87.0,153.0,71.0,59.0,72.0,62.0,0,
51.0,38.0,42.0,136.0,24.0,62.0,138.0,53.0,56.0,247.0,432.0,44.0,84.0,168.0,83.0,55.0,65.0,46.0,0,
54.0,53.0,47.0,137.0,53.0,68.0,127.0,45.0,50.0,246.0,382.0,55.0,81.0,149.0,80.0,63.0,51.0,38.0,0,
63.0,54.0,47.0,171.0,40.0,40.0,138.0,74.0,50.0,272.0,591.0,47.0,100.0,344.0,103.0,75.0,95.0,52.0,0,
67.0,35.0,38.0,174.0,65.0,97.0,163.0,74.0,48.0,282.0,643.0,41.0,101.0,224.0,119.0,68.0,87.0,69.0,0,
48.0,34.0,47.0,176.0,63.0,64.0,130.0,70.0,35.0,163.0,635.0,45.0,76.0,221.0,187.0,60.0,82.0,71.0,0,
60.0,47.0,44.0,177.0,30.0,114.0,153.0,84.0,47.0,470.0,672.0,50.0,138.0,239.0,85.0,96.0,70.0,62.0,0,
59.0,60.0,61.0,183.0,95.0,102.0,130.0,76.0,54.0,442.0,658.0,67.0,126.0,251.0,104.0,80.0,95.0,71.0,0,
78.0,49.0,50.0,276.0,133.0,57.0,140.0,61.0,33.0,401.0,675.0,58.0,135.0,233.0,116.0,83.0,101.0,54.0,0,
58.0,47.0,61.0,178.0,68.0,88.0,181.0,87.0,52.0,486.0,624.0,58.0,110.0,229.0,100.0,69.0,99.0,64.0,0,
68.0,47.0,63.0,186.0,112.0,63.0,155.0,82.0,55.0,610.0,669.0,64.0,175.0,243.0,104.0,101.0,90.0,73.0,0,
58.0,66.0,43.0,160.0,155.0,71.0,143.0,82.0,52.0,435.0,776.0,42.0,138.0,224.0,89.0,84.0,110.0,53.0,0,
